year,industry_naics,mfg_inputs,omega_mfg,imported_inputs,omega_import,t_row_label,T001,T005,T006,T007,T008,V00100,V00200,V00300,total_final_use,personal_consumption_exp,nonres_invest_equipment,nonres_invest_ip,res_invest,nonres_invest_structures,change_inventories,exports,imports,fed_defense_consumption_exp,fed_defense_invest_equipment,fed_defense_invest_ip,fed_defense_invest_structures,fed_nondefense_consumption_exp,fed_nondefense_invest_equipment,fed_nondefense_invest_ip,fed_nondefense_invest_structures,state_local_consumption_exp,state_local_invest_equipment,state_local_invest_ip,state_local_invest_structures
2012,33641A,1257,0.44941008223096174,76,0.027171969967822666,Propulsion units and parts for space vehicles and guided missiles,4070,2797,3077,5294,5874,1714,44,1319,1224,NA,NA,NA,NA,NA,45,832,-632,NA,NA,NA,NA,NA,980,NA,NA,NA,NA,NA,NA
2012,336500,9449,0.7591387482927613,2800,0.2249538041295091,Railroad rolling stock manufacturing,4545,12447,4202,15942,16649,2007,141,2054,11397,NA,11213,NA,NA,NA,169,2741,-3605,NA,11,NA,NA,NA,29,NA,NA,NA,838,NA,NA
2012,336611,6091,0.4906952388624829,1393,0.1122210585676307,Ship building and repairing,5827,12413,10282,21640,22695,9169,172,941,15813,NA,5335,NA,NA,NA,186,1999,-661,NA,8882,NA,NA,NA,54,NA,NA,NA,19,NA,NA
2012,336612,3042,0.6079136690647482,937,0.1872501998401279,Boat building,212,5004,2241,6742,7244,1707,61,472,6530,4212,367,NA,NA,NA,815,1917,-959,NA,56,NA,NA,NA,111,NA,NA,NA,11,NA,NA
2012,336991,2188,0.6820448877805486,871,0.27150872817955113,"Motorcycle, bicycle, and parts manufacturing",1077,3208,2894,5896,6102,1326,47,1520,4819,7408,148,NA,NA,NA,534,1698,-5222,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA
2012,336992,3008,0.8263736263736263,682,0.18736263736263736,"Military armored vehicle, tank, and tank component manufacturing",597,3640,2493,5792,6133,1169,48,1276,5194,NA,NA,NA,NA,NA,79,978,-754,NA,4891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,336999,4193,0.7881578947368421,1222,0.22969924812030076,All other transportation equipment manufacturing,1068,5320,2038,6953,7358,946,59,1033,5885,4076,1230,NA,NA,NA,486,478,-458,NA,42,NA,NA,NA,NA,NA,NA,NA,30,NA,NA
2012,337110,3899,0.5996616425715164,1035,0.15918179021839435,Wood kitchen cabinet and countertop manufacturing,10038,6502,4934,10921,11436,4588,62,284,883,NA,1250,NA,NA,NA,119,120,-606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,337121,4671,0.6734429065743944,2107,0.30377739331026526,Upholstered household furniture manufacturing,46,6936,2877,8870,9813,2178,63,636,8824,11644,234,NA,62,NA,102,403,-3627,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA
2012,337122,1563,0.585174092100337,495,0.18532384874578808,Nonupholstered wood household furniture manufacturing,81,2671,1523,4127,4195,1358,24,141,4046,12163,256,NA,90,NA,150,743,-9393,NA,0,NA,NA,NA,19,NA,NA,NA,17,NA,NA
2012,337127,1813,0.5717439293598234,450,0.14191106906338694,Institutional furniture manufacturing,513,3171,1475,4562,4647,1147,27,302,4049,72,8052,NA,NA,NA,59,1149,-5543,NA,0,NA,NA,NA,1,NA,NA,NA,259,NA,NA
2012,33712N,1112,0.5235404896421846,419,0.1972693032015066,Other household nonupholstered furniture,294,2124,751,2595,2875,502,19,229,2301,5192,121,NA,147,NA,65,65,-3291,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA
2012,337215,2972,0.704265402843602,621,0.1471563981042654,"Showcase, partition, shelving, and locker manufacturing",4409,4220,2475,6640,6695,2226,39,210,2232,481,5428,NA,2,NA,69,881,-4762,NA,0,NA,NA,NA,7,NA,NA,NA,126,NA,NA
2012,33721A,6581,0.6164293742974897,1767,0.16551142750093667,Office furniture and custom architectural woodwork and millwork manufacturing,6197,10676,5667,15670,16343,3673,93,1902,9473,350,8771,NA,NA,NA,93,386,-1325,NA,0,NA,NA,NA,13,NA,NA,NA,1184,NA,NA
2012,337900,3952,0.5639269406392694,836,0.11929223744292237,Other furniture related product manufacturing,192,7008,2721,9582,9729,1631,55,1035,9389,10002,440,NA,131,NA,135,144,-1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
2012,339112,8049,0.5361353493638846,1657,0.11037101178978219,Surgical and medical instrument manufacturing,15142,15013,24115,36929,39128,13567,408,10140,21786,309,21115,NA,NA,NA,201,9076,-9011,NA,44,NA,NA,NA,6,NA,NA,NA,47,NA,NA
2012,339113,8086,0.5155572558020913,1455,0.09276970160673298,Surgical appliance and supplies manufacturing,21069,15684,20850,31944,36534,9399,414,11037,10875,9839,6012,NA,NA,NA,203,6743,-12339,NA,7,NA,NA,NA,115,NA,NA,NA,296,NA,NA
2012,339114,1224,0.5553539019963702,383,0.17377495462794917,Dental equipment and supplies manufacturing,2773,2204,2585,4263,4789,1397,57,1132,1490,NA,1809,NA,NA,NA,22,955,-1427,NA,46,NA,NA,NA,78,NA,NA,NA,8,NA,NA
2012,339115,1506,0.43996494303242767,377,0.11013730645632486,Ophthalmic goods manufacturing,63,3423,5009,7654,8432,2283,91,2635,7591,10037,NA,NA,NA,NA,57,1229,-3732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,339116,883,0.36822351959966637,360,0.1501251042535446,Dental laboratories,4549,2398,3157,4581,5555,2766,57,333,32,NA,NA,NA,NA,NA,20,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,339910,2649,0.523828356733241,1469,0.29048843187660667,Jewelry and silverware manufacturing,2763,5057,2945,11507,8002,1407,81,1457,8744,16091,NA,NA,NA,NA,593,5752,-13693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,339920,3133,0.4957278481012658,834,0.1319620253164557,Sporting and athletic goods manufacturing,1079,6320,3876,9783,10197,2440,128,1308,8704,11971,2219,NA,NA,NA,268,1391,-7290,NA,0,NA,NA,NA,1,NA,NA,NA,145,NA,NA
2012,339930,477,0.5167930660888408,61,0.06608884073672806,"Doll, toy, and game manufacturing",769,923,888,1820,1811,728,19,142,1050,16310,NA,NA,NA,NA,354,834,-16448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,339940,1056,0.6089965397923875,288,0.16608996539792387,Office supplies (except paper) manufacturing,1876,1734,1037,3089,2771,677,29,331,1213,2439,124,NA,NA,NA,38,318,-1815,NA,NA,NA,NA,NA,1,NA,NA,NA,108,NA,NA
2012,339950,4425,0.6391737685974289,854,0.12335692618806876,Sign manufacturing,685,6923,4620,7976,11544,3951,118,551,7291,NA,7222,NA,NA,NA,48,250,-230,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2012,339990,7962,0.5147068330208805,1932,0.12489495119270799,All other miscellaneous manufacturing,13143,15469,12360,25674,27830,7610,286,4464,12531,16629,3976,NA,NA,NA,396,5227,-13727,NA,9,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
2012,423100,4972,0.09267819862809425,2567,0.047848941246644794,Motor vehicle and motor vehicle parts and supplies,41324,53648,54039,103480,107687,24355,3629,26055,62156,24584,23059,0,1,0,2046,11622,NA,NA,91,0,NA,NA,44,0,NA,NA,708,0,NA
2012,423400,8175,0.10810632107907961,4443,0.05875429780481354,Professional and commercial equipment and supplies,51098,75620,124330,190878,199950,89306,7302,27721,139780,35913,46338,20248,138,0,928,29466,NA,NA,1033,494,NA,NA,638,704,NA,NA,2598,1283,NA
2012,423600,4094,0.0616362048718798,2142,0.03224835144982084,Household appliances and electrical and electronic goods,56091,66422,78705,144283,145128,33404,5129,40172,88192,19487,33652,848,920,NA,871,21595,NA,NA,6325,21,NA,NA,2732,29,NA,NA,1658,54,NA
2012,423800,7034,0.11169511710996427,2910,0.046208813021040095,"Machinery, equipment, and supplies",62859,62975,104165,158355,167140,66512,6844,30809,95496,3630,57101,6,7,0,1577,30261,NA,NA,1723,0,NA,NA,276,0,NA,NA,914,0,NA
2012,423A00,11985,0.11210049292415328,4403,0.041183017967880424,Other durable goods merchant wholesalers,129407,106913,124258,233263,231171,64239,9974,50045,103856,56081,13743,74,627,35,2554,29520,NA,NA,686,2,NA,NA,125,3,NA,NA,402,5,NA
2012,424200,4702,0.07635100025980775,1539,0.024990257209664846,Drugs and druggists' sundries,53836,61584,69411,136256,130995,24140,1961,43310,82419,68563,245,NA,0,NA,362,13225,NA,NA,8,NA,NA,NA,4,NA,NA,NA,11,NA,NA
2012,424400,7124,0.1181289070920457,2358,0.03909993864725488,Grocery and related product wholesalers,58713,60307,68859,132990,129166,39531,2166,27162,74277,63567,378,NA,2,NA,482,9837,NA,NA,1,NA,NA,NA,4,NA,NA,NA,7,NA,NA
2012,424700,3645,0.11540288111445306,1639,0.05189172075352224,Petroleum and petroleum products,84939,31585,125323,160669,156908,10878,88265,26181,75730,66229,65,NA,12,0,562,8861,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA
2012,424A00,11884,0.09286478967891162,4239,0.03312469231310219,Other nondurable goods merchant wholesalers,150336,127971,163009,299525,290980,65113,33130,64766,149189,119081,1536,127,28,0,1141,27172,NA,NA,17,3,NA,NA,18,4,NA,NA,52,8,NA
2012,425000,1639,0.15991804078446678,1067,0.10410771782612938,Wholesale electronic markets and agents and brokers,39301,10249,52150,58342,62399,40195,463,11492,19041,9127,4764,29,12,1,318,4500,NA,NA,160,1,NA,NA,62,1,NA,NA,65,2,NA
2012,441000,10933,0.1865222212744178,4874,0.08315277659302227,Motor vehicle and parts dealers,15225,58615,163260,153483,221875,92380,37247,33633,138258,126068,12188,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,444000,1765,0.06053850111473161,683,0.02342651346252787,Building material and garden equipment and supplies dealers,63209,29155,86528,111301,115682,47730,20242,18556,48092,39682,7286,0,1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,445000,9272,0.1255653963868801,2901,0.03928658487039896,Food and beverage stores,1798,73842,133838,189133,207679,82848,21263,29727,187335,187175,154,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,446000,1967,0.06621335038879725,860,0.028949405863937794,Health and personal care stores,126,29707,58181,95167,87887,43028,7138,8014,95041,95020,19,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,447000,3613,0.1066977733152206,799,0.023595771070816843,Gasoline stations,9416,33862,50276,68163,84138,20148,14005,16122,58747,58739,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,448000,5189,0.08570484763399125,2572,0.04248079940540094,Clothing and clothing accessories stores,23,60545,65949,123457,126494,34691,17503,13755,123433,123427,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,452000,5692,0.07426834201015123,3421,0.0446366827155178,General merchandise stores,4584,76641,134196,200345,210837,84367,37497,12332,195761,193645,1667,298,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,454000,5558,0.11176801801801801,3182,0.06398809523809523,Nonstore retailers,9255,49728,117266,158947,166994,36084,11700,69482,149692,141876,5620,1951,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,481000,40488,0.37712018330678737,22161,0.20641573755833123,Air transportation,71989,107361,88054,193038,195414,40570,16981,30503,121050,118996,326,28,3,NA,19,47719,-46100,NA,33,1,NA,NA,7,1,NA,NA,15,2,NA
2012,482000,12999,0.3299489808868696,3763,0.09551488692032388,Rail transportation,53297,39397,39744,77916,79141,22308,34,17402,24619,7722,2790,NA,28,NA,552,13082,270,NA,40,NA,NA,NA,9,NA,NA,NA,126,NA,NA
2012,483000,11303,0.3066800520946386,4920,0.1334925113957022,Water transportation,11211,36856,13166,49127,50022,6554,236,6376,37916,17747,11,0,0,NA,56,6832,13267,NA,3,0,NA,NA,0,0,NA,NA,0,NA,NA
2012,484000,54998,0.3247037708334563,5971,0.03525230400462867,Truck transportation,158233,169379,128395,291631,297775,78692,4017,45686,133398,73887,21608,543,650,12,1759,30411,2736,NA,797,13,NA,NA,184,19,NA,NA,747,34,NA
2012,485000,3876,0.26670336475607237,427,0.029381407830454828,Transit and ground passenger transportation,32731,14533,36459,65949,50992,17111,1614,17734,33217,33217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,486000,1165,0.10488880885927793,313,0.028180426757900424,Pipeline transportation,34822,11107,25334,39780,36442,6754,2531,16049,4958,2126,NA,NA,NA,NA,593,2239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,48A000,11614,0.20010682472130809,3768,0.06492186288530126,Scenic and sightseeing transportation and support activities,113328,58039,55116,127214,113155,39936,1298,13883,13886,13258,NA,NA,NA,NA,NA,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,491000,5711,0.21892130179783034,1534,0.05880323532794112,Postal service,54224,26087,35803,61744,61890,40679,NA,-4876,7520,7595,NA,NA,NA,NA,NA,375,-450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,492000,13911,0.40613686792012144,2422,0.07071119934602359,Couriers and messengers,56872,34252,39826,75248,74078,27228,852,11746,18376,4879,NA,NA,NA,NA,NA,10003,3495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,493000,6590,0.10685735596958051,2521,0.04087820855831752,Warehousing and storage,111793,61671,47217,112114,108888,35598,658,10961,321,173,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,4B0000,6515,0.09544389100498095,2668,0.03908584822736595,All other retail,6380,68260,113864,185173,182124,68843,27850,17171,178793,162795,10748,2289,2961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,511110,3023,0.27572053994892376,711,0.06484859540313755,Newspaper publishers,657,10964,19432,8939,30396,8923,321,10188,8282,8106,NA,NA,NA,NA,9,301,-134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,511120,2637,0.2035350416795307,583,0.04499845631367706,Periodical Publishers,2764,12956,17275,11092,30231,6405,338,10533,8329,7220,NA,117,NA,NA,-64,1308,-252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,511130,3998,0.2160263684011455,612,0.03306856864970011,Book publishers,9173,18507,17612,30849,36119,4693,437,12483,21675,12186,NA,9103,NA,NA,-367,2385,-1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5111A0,2248,0.3103257868580895,631,0.08710657095527333,"Directory, mailing list, and other publishers",4040,7244,9014,10179,16258,2659,185,6170,6139,6111,NA,432,NA,NA,-26,223,-602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,511200,3610,0.06364037020713971,1482,0.02612604671661525,Software publishers,23471,56725,126504,148115,183229,57987,2407,66110,124644,29547,NA,57559,NA,NA,390,31192,-1095,NA,NA,1403,NA,NA,NA,2000,NA,NA,NA,3650,NA
2012,512100,1631,0.03498048299232188,2132,0.04572556084587998,Motion picture and video industries,53199,46626,70431,115928,117057,28318,4959,37155,62729,22360,NA,28989,NA,NA,49,16708,-5376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,512200,194,0.08493870402802102,64,0.028021015761821366,Sound recording industries,6321,2284,12359,14549,14643,2020,1531,8807,8229,4736,NA,2972,NA,NA,42,1936,-1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,515100,68,0.002057799969738236,168,0.005083976395823877,Radio and television broadcasting,33363,33045,42036,50975,75081,15204,762,26069,17612,7518,NA,10084,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,515200,7370,0.2325654780687914,3055,0.09640265067844746,Cable and other subscription programming,7555,31690,47113,20707,78802,12336,1078,33699,13153,NA,NA,13153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,517110,13582,0.0955758688875284,13420,0.09443588282069144,Wired telecommunications carriers,138011,142107,168600,329060,310707,55751,18864,93985,191049,174541,7160,NA,NA,NA,NA,9486,-137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,517210,22038,0.16895771840380266,15495,0.11879480200866332,Wireless telecommunications carriers (except satellite),89041,130435,100062,199894,230497,20422,10145,69494,110853,104939,NA,NA,NA,NA,NA,5913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,517A00,1571,0.06683684322484577,1570,0.066794299085301,"Satellite, telecommunications resellers, and all other telecommunications",17209,23505,14535,24890,38040,7687,1665,5183,7681,6839,NA,NA,NA,NA,NA,860,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,518200,7587,0.12652169562752227,3854,0.06426975285995397,"Data processing, hosting, and related services",78594,59966,61981,110101,121948,26411,1578,33992,31507,14113,NA,13160,NA,NA,NA,1094,-329,NA,NA,772,NA,NA,NA,815,NA,NA,NA,1881,NA
2012,519130,6491,0.15428313367560373,1555,0.03696044875451607,Internet publishing and broadcasting and Web search portals,36207,42072,50151,48686,92223,19804,919,29428,12478,10375,NA,NA,NA,NA,NA,2670,-567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5191A0,128,0.07231638418079096,39,0.022033898305084745,"News syndicates, libraries, archives and all other information services",4636,1770,5601,9460,7372,2956,76,2570,4824,4357,NA,NA,NA,NA,NA,469,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,522A00,3366,0.03168477135380387,3413,0.032127190918161797,Nondepository credit intermediation and related activities,232726,106234,193937,288884,300171,98662,7405,87869,56157,34813,NA,NA,NA,NA,NA,21344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,523900,4300,0.028647568287808126,4300,0.028647568287808126,Other financial investment activities,115854,150100,128283,330655,278383,107747,3070,17466,214802,172220,NA,NA,NA,NA,NA,42582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,523A00,1507,0.015771186972811185,22887,0.2395190154258325,Securities and commodity contracts intermediation and brokerage,101572,95554,104534,154634,200088,95581,1760,7193,53062,33748,NA,NA,NA,NA,NA,19370,-56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,524113,197,0.008847967662250168,4338,0.19483494273523466,Direct life insurance carriers,NA,22265,59807,79206,82073,31183,3684,24941,79206,79206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5241XX,533,0.002529446938562439,50673,0.24047779496768193,"Insurance carriers, except direct life",247423,210718,219670,429142,430388,116349,18193,85127,181719,217462,NA,NA,5936,NA,NA,16539,-58218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,524200,571,0.0035979156033597347,716,0.004511571929957216,"Insurance agencies, brokerages, and related activities",297305,158703,127427,297305,286130,67593,2015,57819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,525000,1718,0.01602208399003982,1190,0.011097951075755173,"Funds, trusts, and other financial vehicles",16019,107227,10032,139737,117259,518,809,8705,123718,123718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,52A000,6831,0.05034157988989852,4997,0.03682577583220947,Monetary authorities and depository credit intermediation,229008,135693,325754,412806,461447,112456,8242,205057,183798,169594,NA,NA,NA,NA,NA,22286,-8082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,531HSO,2060,0.012164013415843923,939,0.005544664367707497,Owner-occupied housing,NA,169352,1151462,1320750,1320813,NA,148352,1003110,1320750,1320750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,531HST,53,0.004764901555335791,238,0.021397105097545627,Tenant-occupied housing,NA,11123,394726,399903,405849,15469,46852,332405,399902,399902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,531ORE,26605,0.05437392830939082,10793,0.0220581773442306,Other real estate,810721,489297,399797,916747,889093,68251,20885,310661,106027,5302,NA,NA,82652,14605,NA,3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,532100,3830,0.15237716331808235,1196,0.047583051521782375,Automotive equipment rental and leasing,46270,25135,28734,99176,53868,8800,5622,14312,52906,50332,NA,NA,NA,NA,NA,2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,532400,4939,0.17106539207536714,997,0.034531726239955665,Commercial and industrial machinery and equipment rental and leasing,78040,28872,32993,83060,61865,9729,4391,18873,5020,452,NA,NA,NA,NA,NA,4568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,532A00,702,0.058597662771285475,413,0.03447412353923205,General and consumer goods rental,11053,11980,14924,34834,26904,6554,2886,5484,23781,22704,NA,NA,NA,NA,NA,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,533000,1411,0.023969693881017905,1407,0.02390174294159617,Lessors of nonfinancial intangible assets,93212,58866,97113,156297,155979,5448,3541,88124,63085,NA,NA,NA,NA,NA,NA,63085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541100,3076,0.03438485099152675,2721,0.030416508305573565,Legal services,193148,89458,217477,306850,306936,115473,10846,91158,113702,90901,NA,NA,14194,NA,NA,11032,-2425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541200,2436,0.04952628796812101,1896,0.03854755418208433,"Accounting, tax preparation, bookkeeping, and payroll services",144703,49186,113096,159021,162282,77153,1564,34379,14318,15163,NA,NA,NA,NA,NA,1533,-2378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541300,22843,0.19730341348811498,7724,0.06671503593145384,"Architectural, engineering, and related services",216077,115776,165359,286732,281135,127119,2391,35849,70654,NA,47174,NA,1054,NA,NA,35001,-12575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541400,1183,0.29471848530144495,390,0.09715994020926756,Specialized design services,22595,4014,22779,26576,26793,9825,905,12049,3982,3910,NA,NA,NA,NA,NA,173,-102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541511,1282,0.034186666666666664,1552,0.04138666666666667,Custom computer programming services,6774,37500,98329,202028,135829,76467,1592,20270,195254,NA,NA,169328,NA,NA,NA,5111,-9262,NA,NA,6328,NA,NA,NA,16732,NA,NA,NA,7017,NA
2012,541512,7948,0.20572552673810632,3664,0.094838743076047,Computer systems design services,126825,38634,119464,142257,158099,91404,2290,25770,15432,NA,16423,NA,NA,NA,NA,5281,-9314,NA,2065,NA,NA,NA,NA,NA,NA,NA,978,NA,NA
2012,54151A,3354,0.13232335187596164,2386,0.09413342801909497,"Other computer related services, including facilities management",71446,25347,34948,70734,60294,24688,813,9447,-712,NA,NA,NA,NA,NA,NA,4554,-5266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541610,4420,0.0610868483608823,3284,0.045386699098899884,Management consulting services,181078,72356,126698,194809,199054,88923,1770,36005,13731,NA,NA,NA,NA,NA,NA,34264,-20533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5416A0,1161,0.0819741580173692,914,0.06453435006707618,Environmental and other technical consulting services,44412,14163,29951,44591,44114,23994,442,5515,179,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541700,12135,0.14824814308053166,5161,0.06304974589523064,Scientific research and development services,9290,81856,95574,476081,177429,76685,1131,17758,466790,6043,NA,313449,NA,NA,NA,25328,-25107,NA,NA,61470,NA,NA,NA,69932,NA,NA,NA,15675,NA
2012,541800,4540,0.14184840342435792,1677,0.05239642567018684,"Advertising, public relations, and related services",314514,32006,80872,322019,112878,36286,1668,42918,7505,1535,NA,NA,NA,NA,NA,11730,-5760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541920,753,0.23568075117370893,167,0.05226917057902973,Photographic services,3658,3195,7666,11272,10861,2425,657,4584,7614,6485,NA,1133,NA,NA,NA,14,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,541940,6412,0.6463058159459731,855,0.08618082854550953,Veterinary services,3020,9921,19481,25513,29402,10350,398,8734,22493,22493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,5419A0,3590,0.18116673395236174,1533,0.07736172789664918,"All other miscellaneous professional, scientific, and technical services",79028,19816,60097,80237,79913,15862,745,43489,1209,NA,NA,NA,NA,NA,NA,3173,-1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,550000,12211,0.06910152735257001,9425,0.05333567236900929,Management of companies and enterprises,462016,176711,302135,465685,478846,259415,8366,34354,3669,NA,NA,NA,NA,NA,NA,3669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561100,1374,0.06662787314518476,848,0.041121132770827275,Office administrative services,45734,20622,27693,45734,48315,26367,341,985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561200,2929,0.23238654395430022,797,0.06323389400190416,Facilities support services,26296,12604,13846,26296,26450,8246,170,5431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561300,1037,0.018427365615282097,2090,0.03713904931141715,Employment services,245827,56275,191429,246374,247704,144323,1775,45330,547,1058,NA,NA,NA,NA,NA,324,-836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561400,3686,0.12815074922643674,1740,0.06049438514758544,Business support services,67956,28763,38996,72092,67759,30258,747,7992,4136,3963,NA,NA,NA,NA,NA,244,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561500,1002,0.05235656808443934,953,0.04979621695056955,Travel arrangement and reservation services,21400,19138,18588,37680,37726,11505,324,6759,16280,15829,NA,NA,NA,NA,NA,504,-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561600,2426,0.14384820634450043,988,0.05858286391935962,Investigation and security services,43593,16865,33782,52738,50647,27827,835,5120,9145,9129,NA,NA,NA,NA,NA,87,-71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561700,18425,0.32520253455001147,5692,0.10046419683357749,Services to buildings and dwellings,126948,56657,84781,141831,141438,53239,2896,28646,14883,14823,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,561900,3416,0.18453892280265788,895,0.0483496299497596,Other support services,30222,18511,23014,33951,41524,15375,605,7034,3728,3266,NA,NA,NA,NA,NA,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
